date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:40:28	30551/30551	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/app.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/app.js	(from http://radixtouch.in/hospital/)
16:40:28	22254/22254	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/layout.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/layout.js	(from http://radixtouch.in/hospital/)
16:40:29	2341/2341	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/chart-js/utils.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/chart-js/utils.js	(from http://radixtouch.in/hospital/)
16:40:30	3401/3401	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2005:30:18%20GMT	http://radixtouch.in/hospital/js/chart-js/home-data.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/chart-js/home-data.js	(from http://radixtouch.in/hospital/)
16:40:31	30064/30064	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Icons.woff2?v=2.4.0	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Iconsb26c.html	(from http://radixtouch.in/hospital/js/simple-line-icons/simple-line-icons.min.css)
16:40:36	239045/239045	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Icons.svg?v=2.4.0	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Iconsb26c.svg	(from http://radixtouch.in/hospital/js/simple-line-icons/simple-line-icons.min.css)
16:40:39	54266/54266	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from http://radixtouch.in/hospital/js/simple-line-icons/simple-line-icons.min.css)
16:40:39	314202/314202	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/chart-js/Chart.bundle.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/chart-js/Chart.bundle.js	(from http://radixtouch.in/hospital/)
16:40:39	54056/54056	---MCZ	200	added ('OK')	application/x-font-ttf	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from http://radixtouch.in/hospital/js/simple-line-icons/simple-line-icons.min.css)
16:40:41	77160/77160	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/fonts/fontawesome-webfont.woff2?v=4.7.0	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/fonts/fontawesome-webfont3e6e.html	(from http://radixtouch.in/hospital/css/font-awesome.min.css)
16:40:49	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/fonts/fontawesome-webfont.svg?v=4.7.0	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/fonts/fontawesome-webfont3e6e.svg	(from http://radixtouch.in/hospital/css/font-awesome.min.css)
16:40:54	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/bootstrap/fonts/glyphicons-halflings-regular.eot	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap/fonts/glyphicons-halflings-regular.eot	(from http://radixtouch.in/hospital/js/bootstrap/css/bootstrap.min.css)
16:40:56	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/fonts/fontawesome-webfont.eot?v=4.7.0	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/fonts/fontawesome-webfont3e6e.eot	(from http://radixtouch.in/hospital/css/font-awesome.min.css)
16:40:57	18028/18028	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/bootstrap/fonts/glyphicons-halflings-regular.woff2	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap/fonts/glyphicons-halflings-regular.html	(from http://radixtouch.in/hospital/js/bootstrap/css/bootstrap.min.css)
16:40:58	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/bootstrap/fonts/glyphicons-halflings-regular.eot?	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from http://radixtouch.in/hospital/js/bootstrap/css/bootstrap.min.css)
16:41:00	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/bootstrap/fonts/glyphicons-halflings-regular.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap/fonts/glyphicons-halflings-regular.svg	(from http://radixtouch.in/hospital/js/bootstrap/css/bootstrap.min.css)
16:41:00	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/fonts/fontawesome-webfont.eot?	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/fonts/fontawesome-webfontd41d.eot	(from http://radixtouch.in/hospital/css/font-awesome.min.css)
16:41:00	98024/98024	---M--	200	added ('OK')	application/font-woff	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/fonts/fontawesome-webfont.woff?v=4.7.0	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/fonts/fontawesome-webfont3e6e.woff	(from http://radixtouch.in/hospital/css/font-awesome.min.css)
16:41:01	162/162	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/img/accordion-plusminus.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/accordion-plusminus.png	(from http://radixtouch.in/hospital/css/theme_style.css)
16:41:01	45404/45404	---MCZ	200	added ('OK')	application/x-font-ttf	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/bootstrap/fonts/glyphicons-halflings-regular.ttf	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://radixtouch.in/hospital/js/bootstrap/css/bootstrap.min.css)
16:41:01	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2008%20Sep%202017%2011:10:56%20GMT	http://radixtouch.in/hospital/img/datatable-row-openclose.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/datatable-row-openclose.png	(from http://radixtouch.in/hospital/css/plugins.min.css)
16:41:01	1136/1136	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/datatables/images/sort_both.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/datatables/images/sort_both.png	(from http://radixtouch.in/hospital/css/plugins.min.css)
16:41:02	1118/1118	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/datatables/images/sort_asc.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/datatables/images/sort_asc.png	(from http://radixtouch.in/hospital/css/plugins.min.css)
16:41:02	1127/1127	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/datatables/images/sort_desc.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/datatables/images/sort_desc.png	(from http://radixtouch.in/hospital/css/plugins.min.css)
16:41:02	2916/2916	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/datatables/images/sort_asc_disabled.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/datatables/images/sort_asc_disabled.png	(from http://radixtouch.in/hospital/css/plugins.min.css)
16:41:03	1045/1045	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/datatables/images/sort_desc_disabled.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/datatables/images/sort_desc_disabled.png	(from http://radixtouch.in/hospital/css/plugins.min.css)
16:41:03	680/680	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2008%20Sep%202017%2011:10:58%20GMT	http://radixtouch.in/hospital/css/images/arrow-down.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/css/images/arrow-down.png	(from http://radixtouch.in/hospital/css/style.css)
16:41:03	193/193	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/img/remove-icon-small.png	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/remove-icon-small.png	(from http://radixtouch.in/hospital/css/style.css)
16:41:04	16105/16105	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/img/doc/doc3.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/doc/doc3.svg	(from http://radixtouch.in/hospital/)
16:41:04	7117/7117	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/img/user/user1.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/user/user1.svg	(from http://radixtouch.in/hospital/user_profile.html)
16:41:04	4836/4836	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/img/mega-img1.jpg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/mega-img1.jpg	(from http://radixtouch.in/hospital/user_profile.html)
16:41:05	7739/7739	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/img/mega-img2.jpg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/mega-img2.jpg	(from http://radixtouch.in/hospital/user_profile.html)
16:41:05	4878/4878	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/img/mega-img3.jpg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/mega-img3.jpg	(from http://radixtouch.in/hospital/user_profile.html)
16:41:05	5861/5861	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/img/user/user2.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/user/user2.svg	(from http://radixtouch.in/hospital/user_profile.html)
16:41:06	6776/6776	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/img/user/user3.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/user/user3.svg	(from http://radixtouch.in/hospital/user_profile.html)
16:41:06	6600/6600	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/img/user/user4.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/user/user4.svg	(from http://radixtouch.in/hospital/user_profile.html)
16:41:06	4540/4540	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/img/user/user5.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/user/user5.svg	(from http://radixtouch.in/hospital/user_profile.html)
16:41:07	43247/43247	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/jquery.sparkline.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/jquery.sparkline.min.js	(from http://radixtouch.in/hospital/user_profile.html)
16:41:07	1595/1595	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/profile.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/profile.js	(from http://radixtouch.in/hospital/user_profile.html)
16:41:07	7147/7147	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/css/login.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/css/login.css	(from http://radixtouch.in/hospital/lock_screen.html)
16:41:08	273/273	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/pages.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/pages.js	(from http://radixtouch.in/hospital/lock_screen.html)
16:41:08	1034/1034	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/login.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/login.js	(from http://radixtouch.in/hospital/login.html)
16:41:09	10350/10350	---MCZ	200	added ('OK')	text/css	date:Fri,%2018%20Aug%202017%2005:16:54%20GMT	http://radixtouch.in/hospital/css/inbox.min.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/css/inbox.min.css	(from http://radixtouch.in/hospital/email_inbox.html)
16:41:09	5587/5587	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/img/user/user8.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/user/user8.svg	(from http://radixtouch.in/hospital/email_inbox.html)
16:41:09	7185/7185	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/img/user/user6.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/user/user6.svg	(from http://radixtouch.in/hospital/email_inbox.html)
16:41:10	7484/7484	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/img/user/user7.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/user/user7.svg	(from http://radixtouch.in/hospital/email_inbox.html)
16:41:10	6463/6463	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/img/user/user10.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/user/user10.svg	(from http://radixtouch.in/hospital/email_inbox.html)
16:41:10	7316/7316	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/img/user/user9.svg	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/img/user/user9.svg	(from http://radixtouch.in/hospital/email_inbox.html)
16:41:11	2333/2333	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/bootstrap-wysihtml5/bootstrap-wysihtml5.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap-wysihtml5/bootstrap-wysihtml5.css	(from http://radixtouch.in/hospital/email_compose.html)
16:41:11	6796/6796	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/jquery-file-upload/blueimp-gallery/blueimp-gallery.min.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/jquery-file-upload/blueimp-gallery/blueimp-gallery.min.css	(from http://radixtouch.in/hospital/email_compose.html)
16:41:11	674/674	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/jquery-file-upload/css/jquery.fileupload.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/jquery-file-upload/css/jquery.fileupload.css	(from http://radixtouch.in/hospital/email_compose.html)
16:41:12	1096/1096	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/jquery-file-upload/css/jquery.fileupload-ui.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/jquery-file-upload/css/jquery.fileupload-ui.css	(from http://radixtouch.in/hospital/email_compose.html)
16:41:13	23480/23480	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/bootstrap-wysihtml5/bootstrap-wysihtml5.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap-wysihtml5/bootstrap-wysihtml5.js	(from http://radixtouch.in/hospital/email_compose.html)
16:41:14	31067/31067	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/fullcalendar/fullcalendar.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/fullcalendar/fullcalendar.css	(from http://radixtouch.in/hospital/schedule.html)
16:41:16	34302/34302	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/moment.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/moment.min.js	(from http://radixtouch.in/hospital/schedule.html)
16:41:17	4445/4445	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/calendar.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/calendar.min.js	(from http://radixtouch.in/hospital/schedule.html)
16:41:18	26199/26199	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/bootstrap-datepicker/css/bootstrap-datepicker3.min.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap-datepicker/css/bootstrap-datepicker3.min.css	(from http://radixtouch.in/hospital/book_appointment.html)
16:41:18	3034/3034	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/bootstrap-timepicker/css/bootstrap-timepicker.min.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap-timepicker/css/bootstrap-timepicker.min.css	(from http://radixtouch.in/hospital/book_appointment.html)
16:41:19	332114/332114	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/bootstrap-wysihtml5/wysihtml5-0.3.0.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap-wysihtml5/wysihtml5-0.3.0.js	(from http://radixtouch.in/hospital/email_compose.html)
16:41:19	11514/11514	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/css/formlayout.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/css/formlayout.css	(from http://radixtouch.in/hospital/book_appointment.html)
16:41:20	145759/145759	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:54%20GMT	http://radixtouch.in/hospital/js/fullcalendar/fullcalendar.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/fullcalendar/fullcalendar.min.js	(from http://radixtouch.in/hospital/schedule.html)
16:41:20	21090/21090	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/jquery-validation/js/jquery.validate.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/jquery-validation/js/jquery.validate.min.js	(from http://radixtouch.in/hospital/book_appointment.html)
16:41:20	17210/17210	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/jquery-validation/js/additional-methods.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/jquery-validation/js/additional-methods.min.js	(from http://radixtouch.in/hospital/book_appointment.html)
16:41:21	891/891	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/bootstrap-datetimepicker/js/bootstrap-datetimepicker-init.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap-datetimepicker/js/bootstrap-datetimepicker-init.js	(from http://radixtouch.in/hospital/book_appointment.html)
16:41:21	137/137	---M--	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/bootstrap-timepicker/js/bootstrap-timepicker-init.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap-timepicker/js/bootstrap-timepicker-init.js	(from http://radixtouch.in/hospital/book_appointment.html)
16:41:21	240427/240427	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/jquery-ui/jquery-ui.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/jquery-ui/jquery-ui.min.js	(from http://radixtouch.in/hospital/schedule.html)
16:41:21	18685/18685	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/bootstrap-timepicker/js/bootstrap-timepicker.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap-timepicker/js/bootstrap-timepicker.min.js	(from http://radixtouch.in/hospital/book_appointment.html)
16:41:22	67974/67974	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/bootstrap-datetimepicker/js/bootstrap-datetimepicker.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap-datetimepicker/js/bootstrap-datetimepicker.js	(from http://radixtouch.in/hospital/book_appointment.html)
16:41:22	7006/7006	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/form-validation.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/form-validation.js	(from http://radixtouch.in/hospital/book_appointment.html)
16:41:22	14759/14759	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/datatables/jquery.dataTables.min.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/datatables/jquery.dataTables.min.css	(from http://radixtouch.in/hospital/view_appointment.html)
16:41:23	18163/18163	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/datatables/plugins/bootstrap/datatables.bootstrap.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/datatables/plugins/bootstrap/datatables.bootstrap.js	(from http://radixtouch.in/hospital/view_appointment.html)
16:41:23	1018/1018	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:58%20GMT	http://radixtouch.in/hospital/js/table_data.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/table_data.js	(from http://radixtouch.in/hospital/view_appointment.html)
16:41:24	12610/12610	---MCZ	200	added ('OK')	text/css	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/dropzone/dropzone.css	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/dropzone/dropzone.css	(from http://radixtouch.in/hospital/add_doctor.html)
16:41:24	5067/5067	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/bootstrap-wizard/jquery.bootstrap.wizard.min.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/bootstrap-wizard/jquery.bootstrap.wizard.min.js	(from http://radixtouch.in/hospital/add_doctor.html)
16:41:24	299/299	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/dropzone/dropzone-call.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/dropzone/dropzone-call.js	(from http://radixtouch.in/hospital/add_doctor.html)
16:41:25	10050/10050	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:50%20GMT	http://radixtouch.in/hospital/js/form-wizard.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/form-wizard.js	(from http://radixtouch.in/hospital/add_doctor.html)
16:41:26	63017/63017	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:52%20GMT	http://radixtouch.in/hospital/js/dropzone/dropzone.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/dropzone/dropzone.js	(from http://radixtouch.in/hospital/add_doctor.html)
16:41:27	1526/1526	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Aug%202017%2004:38:56%20GMT	http://radixtouch.in/hospital/js/float/ecg-data.js	E:/Future%20Yatra/RupeeLink/GST%20Software/radixtouch.in/hospital/js/float/ecg-data.js	(from http://radixtouch.in/hospital/patient_profile.html)
